k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
5,1,53.7,-104.4174,0.9989,0.2565,0.2609,0.4576
5,2,63.23,-117.9496,0.9553,0.2629,0.3206,0.4667
5,3,58.57,-99.3474,0.9999,0.1785,0.1808,0.6235
5,4,56.48,-92.5955,0.9319,0.2023,0.2133,0.577
5,5,59.57,-76.9418,0.9999,0.2511,0.2378,0.3289
5,6,63.96,-109.232,0.8847,0.2248,0.2329,0.6576
5,7,57.75,-76.9294,0.9999,0.2094,0.237,0.404
5,8,61.3,-91.926,0.9007,0.2397,0.2521,0.4681
5,9,52.8,-87.3084,0.9999,0.1838,0.191,0.5616
5,10,72.58,-130.5602,0.8039,0.2619,0.263,0.6992
5,11,56.04,-98.6783,0.9999,0.2197,0.2263,0.5191
5,12,63.09,-103.5275,0.9999,0.2397,0.2455,0.5048
5,13,62.88,-116.7968,0.9999,0.246,0.2518,0.557
5,14,57.82,-104.2852,0.9999,0.2335,0.2651,0.4794
5,15,59.57,-90.0972,0.9999,0.2376,0.2256,0.4534
5,16,57.36,-104.3731,0.9999,0.1988,0.2161,0.5647
5,17,72.88,-113.2668,0.9999,0.3134,0.3248,0.3576
5,18,58.76,-104.2616,0.8621,0.2352,0.2354,0.5874
5,19,54.43,-101.7028,0.9916,0.2166,0.2041,0.5781
5,20,61.18,-108.1974,0.9431,0.2899,0.2586,0.4733
5,21,56.23,-103.5783,0.9624,0.2217,0.2429,0.5405
5,22,63.11,-124.7308,0.9947,0.2536,0.2542,0.5373
5,23,55.99,-90.5527,0.9999,0.2732,0.2103,0.4233
5,24,60.1,-88.8942,0.9999,0.239,0.2256,0.422
5,25,59.11,-83.576,0.9948,0.1448,0.1499,0.6306
5,26,57.78,-112.4944,0.9118,0.2352,0.2576,0.5617
5,27,62.91,-107.1502,0.9999,0.2596,0.2615,0.4742
5,28,69.73,-101.9048,0.9481,0.2413,0.2459,0.5188
5,29,57.2,-95.2068,0.9714,0.1968,0.1924,0.5718
5,30,62.94,-117.6366,0.9999,0.2475,0.2532,0.5508
7,1,55.59,-462.3554,0.9734,0.2033,0.2159,0.5496
7,2,58.08,-461.7839,0.9853,0.2088,0.2211,0.5234
7,3,60.51,-495.6872,0.9809,0.2461,0.2578,0.4664
7,4,58.94,-484.9962,0.9441,0.2215,0.2197,0.528
7,5,57.6,-446.3551,0.9378,0.1983,0.1963,0.6013
7,6,58.8,-467.4218,0.943,0.2119,0.2061,0.5908
7,7,56.99,-491.6724,0.9143,0.2446,0.2309,0.561
7,8,59.57,-491.5244,0.936,0.2502,0.2532,0.4748
7,9,62.31,-476.7591,0.9111,0.2033,0.2123,0.5934
7,10,58.09,-482.3199,0.9417,0.2291,0.246,0.4826
7,11,57.46,-484.7246,0.9355,0.2119,0.2211,0.5838
7,12,60.28,-491.4031,0.9104,0.222,0.224,0.5662
7,13,57.61,-485.2556,0.9161,0.2224,0.2197,0.559
7,14,61.58,-491.2462,0.9,0.227,0.2389,0.5848
7,15,62.47,-497.6625,0.9158,0.2194,0.2324,0.5577
7,16,56.98,-478.9217,0.9572,0.2144,0.2071,0.5467
7,17,59.35,-476.7526,0.9436,0.2126,0.206,0.5708
7,18,58.44,-456.5311,0.9702,0.2043,0.204,0.5357
7,19,58.56,-492.7501,0.9327,0.2347,0.2277,0.5587
7,20,54.64,-464.6948,0.9948,0.2021,0.2084,0.5523
7,21,57.76,-448.8975,0.9851,0.1929,0.1992,0.5684
7,22,59.88,-483.4969,0.9255,0.2134,0.2133,0.5705
7,23,58.75,-480.5838,0.9601,0.2158,0.2093,0.5414
7,24,60.72,-496.3428,0.8966,0.2222,0.2224,0.5841
7,25,58.35,-483.1616,0.9458,0.211,0.2194,0.5495
7,26,60.71,-487.1663,0.9167,0.2152,0.2159,0.5668
7,27,58.28,-493.2431,0.9449,0.2371,0.2295,0.5089
7,28,63.8,-517.3773,0.8956,0.2645,0.2796,0.48
7,29,61.48,-491.7679,0.9049,0.2162,0.2223,0.5753
7,30,53.52,-450.6692,0.9999,0.2097,0.2083,0.5287
8,1,59.39,-1097.8827,0.9316,0.2163,0.2243,0.5918
8,2,58.11,-1068.008,0.9263,0.2067,0.2106,0.6206
8,3,60.67,-1007.3578,0.9718,0.1786,0.1888,0.6198
8,4,60.27,-1104.3227,0.9403,0.2217,0.2305,0.5531
8,5,63.1,-1148.6615,0.8874,0.2367,0.2447,0.5948
8,6,62.01,-1080.2642,0.9121,0.2035,0.2108,0.613
8,7,61.91,-1113.5368,0.9195,0.2291,0.2432,0.5656
8,8,63.78,-1108.8269,0.8875,0.2156,0.2207,0.6109
8,9,65.98,-1143.4885,0.8929,0.2399,0.2476,0.5807
8,10,59.33,-1069.931,0.9397,0.2023,0.2094,0.571
8,11,61.54,-1026.0346,0.953,0.1893,0.202,0.5841
8,12,61.46,-1051.8114,0.9435,0.2042,0.2052,0.6065
8,13,60.4,-1134.5305,0.8973,0.2394,0.2426,0.5831
8,14,59.04,-1080.7805,0.9659,0.2321,0.2195,0.532
8,15,59.21,-1111.926,0.9291,0.2303,0.225,0.581
8,16,61.97,-1169.4141,0.8714,0.2465,0.2376,0.5828
8,17,62.41,-1111.7993,0.9516,0.226,0.2402,0.5156
8,18,59.12,-1092.8924,0.944,0.2252,0.2293,0.5658
8,19,60.42,-1080.0294,0.9663,0.213,0.2236,0.5574
8,20,61.8,-1101.645,0.9002,0.2104,0.2134,0.6039
8,21,58.13,-1074.5646,0.9556,0.2128,0.209,0.5583
8,22,60.64,-1110.4093,0.8987,0.2217,0.2288,0.6119
8,23,60.71,-1091.3381,0.9048,0.2142,0.216,0.5918
8,24,60.12,-1096.9907,0.9207,0.2224,0.2162,0.5692
8,25,64.31,-1131.6063,0.9133,0.2359,0.2379,0.579
8,26,59.84,-1149.4987,0.8948,0.2324,0.2481,0.56
8,27,61.11,-1136.4116,0.9179,0.2339,0.243,0.5679
8,28,60.7,-1084.9446,0.9222,0.2194,0.2144,0.6006
8,29,58.04,-1034.668,0.9862,0.2006,0.2055,0.5431
8,30,58.38,-1069.3868,0.96,0.2005,0.2142,0.5625
9,1,64.19,-2420.6179,0.9282,0.2208,0.2203,0.5973
9,2,64.09,-2415.2797,0.9165,0.213,0.2172,0.5914
9,3,72.68,-2564.2667,0.8837,0.2554,0.2578,0.5702
9,4,60.18,-2328.4084,0.9576,0.2084,0.2213,0.5819
9,5,61.18,-2191.1536,0.9708,0.1753,0.1862,0.6015
9,6,62.7,-2393.8593,0.9317,0.2014,0.2067,0.6006
9,7,62.83,-2504.5595,0.9025,0.2394,0.2416,0.585
9,8,62.65,-2394.2789,0.9428,0.2087,0.2202,0.5666
9,9,62.25,-2404.4276,0.9547,0.2259,0.2198,0.5788
9,10,63.53,-2360.9793,0.9315,0.2029,0.2147,0.6154
9,11,62.67,-2342.7825,0.9322,0.2019,0.2033,0.5945
9,12,64.54,-2334.0342,0.9305,0.202,0.2012,0.6003
9,13,62.28,-2388.2255,0.9453,0.2327,0.2269,0.5675
9,14,62.67,-2358.857,0.9286,0.1983,0.2012,0.6111
9,15,63.97,-2420.1897,0.9196,0.2202,0.2238,0.5985
9,16,60.82,-2223.7221,0.9545,0.1832,0.1923,0.6071
9,17,61.08,-2352.1089,0.9534,0.2094,0.2122,0.609
9,18,64.26,-2403.3951,0.9207,0.2102,0.2303,0.6135
9,19,62.43,-2374.6146,0.9486,0.2152,0.2215,0.5897
9,20,62.57,-2392.401,0.9312,0.2028,0.2147,0.5933
9,21,62.37,-2367.7743,0.9395,0.2173,0.22,0.5868
9,22,64.24,-2458.8306,0.9134,0.2375,0.2396,0.5804
9,23,65.07,-2461.1362,0.9063,0.2239,0.2344,0.5688
9,24,68.51,-2468.2482,0.9032,0.2255,0.231,0.5754
9,25,60.44,-2371.9714,0.9423,0.2176,0.2218,0.5874
9,26,66.34,-2488.9048,0.9204,0.2342,0.2438,0.5361
9,27,63.81,-2481.4788,0.905,0.2419,0.2465,0.5826
9,28,61.73,-2290.4777,0.9678,0.2009,0.212,0.5902
9,29,62.68,-2345.2715,0.9311,0.2033,0.2079,0.5985
9,30,62.88,-2387.2853,0.9299,0.2052,0.2128,0.5943
10,1,71.04,-5248.9387,0.9054,0.2186,0.2247,0.5804
10,2,70.19,-5315.348,0.9115,0.2336,0.2358,0.5869
10,3,61.57,-5115.2829,0.9283,0.2114,0.2148,0.5891
10,4,72.11,-5256.1014,0.9068,0.2243,0.2323,0.605
10,5,65.99,-5144.3485,0.9359,0.2177,0.2142,0.6041
10,6,69.6,-5210.5863,0.9087,0.2163,0.2203,0.5949
10,7,67.68,-5172.4104,0.9234,0.2097,0.22,0.5903
10,8,66.36,-5149.5921,0.9263,0.2096,0.217,0.5831
10,9,72.34,-5325.1555,0.9051,0.2319,0.2342,0.5666
10,10,62.63,-5107.1233,0.9321,0.2177,0.2169,0.6001
10,11,75.22,-5354.1015,0.9005,0.2381,0.2396,0.6033
10,12,67.97,-5254.8508,0.9257,0.229,0.2302,0.5849
10,13,65.27,-5072.7457,0.9362,0.2061,0.2098,0.6209
10,14,65.78,-5177.2231,0.9039,0.2062,0.2097,0.6204
10,15,65.26,-5069.3942,0.9204,0.2018,0.2089,0.6116
10,16,67.09,-5232.4985,0.9205,0.2264,0.2304,0.5934
10,17,63.97,-5124.9499,0.9345,0.209,0.2201,0.6006
10,18,66.92,-5174.7999,0.9062,0.211,0.2144,0.6103
10,19,70.47,-5253.9807,0.9068,0.2193,0.2235,0.5957
10,20,64.51,-5194.2029,0.9083,0.209,0.2101,0.6129
10,21,68.09,-5052.7212,0.9297,0.2085,0.21,0.5969
10,22,65.98,-5267.9345,0.9198,0.2263,0.2328,0.5999
10,23,65.4,-5208.4841,0.9133,0.2229,0.225,0.6141
10,24,71.97,-5250.5726,0.9187,0.2262,0.2357,0.5837
10,25,70.44,-5213.946,0.9133,0.2167,0.2145,0.5889
10,26,65.24,-5065.0166,0.9178,0.2032,0.2032,0.6214
10,27,67.85,-5192.2564,0.9169,0.2241,0.2233,0.6082
10,28,63.7,-4996.4085,0.9428,0.2086,0.2111,0.6027
10,29,76.06,-5386.0059,0.8891,0.2373,0.2429,0.5997
10,30,71.08,-5254.265,0.9086,0.2244,0.2299,0.6083
11,1,71.53,-11147.3554,0.905,0.226,0.2317,0.6046
11,2,75.48,-11324.8306,0.9155,0.233,0.2411,0.5871
11,3,68.21,-11134.7443,0.9201,0.2195,0.2225,0.6071
11,4,75.97,-11162.6141,0.9191,0.2259,0.2307,0.6075
11,5,72.77,-11173.7338,0.9169,0.2294,0.2336,0.589
11,6,70.03,-11148.0191,0.921,0.2209,0.2283,0.5981
11,7,69.21,-11034.0185,0.9254,0.2173,0.2242,0.6042
11,8,68.66,-11025.6011,0.9308,0.2204,0.226,0.5933
11,9,72.72,-11174.6089,0.9208,0.2209,0.2324,0.5929
11,10,74.39,-11273.4346,0.9128,0.2312,0.2345,0.5897
11,11,77.17,-11289.4955,0.9031,0.2317,0.2409,0.5931
11,12,69.81,-11052.2472,0.9087,0.2207,0.2226,0.6146
11,13,67.37,-10990.5544,0.9279,0.2161,0.2238,0.5999
11,14,71.65,-11207.353,0.9205,0.2305,0.2317,0.5906
11,15,71.51,-10961.9994,0.9303,0.2218,0.2248,0.5985
11,16,70.75,-10881.6855,0.9302,0.2106,0.2131,0.6137
11,17,70.99,-11000.5412,0.9221,0.2166,0.2188,0.6096
11,18,73.99,-11383.161,0.9136,0.2347,0.2419,0.5797
11,19,68.9,-10916.5832,0.9329,0.2187,0.2223,0.6039
11,20,71.44,-11300.2921,0.9049,0.2298,0.233,0.6045
11,21,72.84,-11227.1694,0.909,0.2276,0.2336,0.5986
11,22,76.96,-11300.3913,0.916,0.2382,0.2371,0.5889
11,23,66.98,-10817.2051,0.9361,0.2083,0.216,0.6079
11,24,66.99,-10777.9736,0.932,0.2062,0.2165,0.617
11,25,70.05,-11218.135,0.9183,0.2226,0.2314,0.5956
11,26,73.14,-11100.8507,0.9084,0.2241,0.2289,0.618
11,27,73.84,-11231.4098,0.9096,0.2287,0.2311,0.5966
11,28,74.42,-11368.3104,0.8974,0.2344,0.2359,0.6064
11,29,69.0,-11135.8927,0.9281,0.2201,0.2252,0.5948
11,30,76.09,-11314.2704,0.9018,0.2255,0.2367,0.6042
12,1,88.47,-24922.9157,0.881,0.2568,0.2639,0.5648
12,2,84.71,-24518.7722,0.8865,0.2462,0.2547,0.5787
12,3,86.87,-24630.2026,0.8809,0.2489,0.256,0.5805
12,4,83.48,-24195.712,0.9036,0.2466,0.2492,0.5875
12,5,83.18,-24179.9403,0.9019,0.2449,0.2459,0.5921
12,6,85.69,-24614.4118,0.8861,0.2483,0.257,0.5877
12,7,90.38,-25098.1966,0.8677,0.2591,0.2635,0.5515
12,8,87.42,-24857.0254,0.8783,0.2573,0.2618,0.578
12,9,89.67,-24934.7122,0.8696,0.2516,0.2559,0.5665
12,10,87.81,-24600.0222,0.8944,0.2516,0.259,0.5767
12,11,87.81,-24734.3179,0.8822,0.2541,0.2596,0.583
12,12,88.56,-24800.493,0.8764,0.2579,0.2631,0.5711
12,13,89.21,-24595.4944,0.8784,0.2525,0.2584,0.5824
12,14,85.45,-24667.6428,0.8894,0.2551,0.2605,0.5741
12,15,88.28,-25134.1824,0.8599,0.2537,0.2589,0.554
12,16,84.1,-24656.4895,0.8813,0.2514,0.2558,0.5776
12,17,86.43,-24813.373,0.882,0.2516,0.2603,0.5724
12,18,86.96,-24808.2371,0.874,0.2544,0.2601,0.5764
12,19,85.78,-24551.3873,0.8856,0.2504,0.2548,0.5831
12,20,90.48,-25026.5221,0.8752,0.2623,0.2662,0.5649
12,21,85.08,-24337.5702,0.8893,0.2412,0.2466,0.5941
12,22,90.71,-25012.1875,0.8675,0.2596,0.2644,0.5531
12,23,89.2,-24752.8533,0.8846,0.255,0.2591,0.5657
12,24,83.63,-24245.8293,0.8966,0.2449,0.2477,0.5856
12,25,83.77,-24370.0486,0.8931,0.2466,0.2511,0.5805
12,26,85.95,-24725.1982,0.8886,0.2555,0.2584,0.5697
12,27,91.03,-25144.5124,0.8735,0.2642,0.2673,0.5716
12,28,85.88,-24336.1714,0.9051,0.2457,0.2493,0.5815
12,29,89.93,-24807.1605,0.8807,0.2549,0.2638,0.5661
12,30,91.1,-25131.0279,0.8723,0.2608,0.2697,0.5728
13,1,100.95,-54302.2383,0.8562,0.2811,0.2861,0.5501
13,2,96.87,-53779.1518,0.8667,0.2758,0.2845,0.5542
13,3,101.54,-54171.8059,0.8563,0.2831,0.2895,0.5446
13,4,106.16,-54775.1336,0.8434,0.2868,0.2957,0.5408
13,5,101.23,-54751.571,0.8503,0.2861,0.2934,0.5585
13,6,100.33,-54031.107,0.8425,0.2661,0.271,0.5416
13,7,103.2,-54469.8582,0.8499,0.2835,0.2896,0.5419
13,8,110.1,-55662.2599,0.8289,0.3019,0.3092,0.528
13,9,101.25,-54346.1197,0.8375,0.2671,0.2734,0.5427
13,10,102.31,-54826.4707,0.8406,0.2895,0.2982,0.5381
13,11,104.67,-55023.4767,0.8412,0.2895,0.3002,0.5479
13,12,102.79,-54845.8747,0.8461,0.2907,0.2998,0.54
13,13,102.23,-54434.843,0.8522,0.2858,0.2914,0.5418
13,14,107.21,-55254.1092,0.8353,0.2961,0.3041,0.5311
13,15,97.35,-53445.0928,0.8679,0.2767,0.2815,0.5532
